               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 147,            0.015971,            0.005308,          0.00033784,             0.98619,             0.99995,               0.995,              0.9278,            0.010873,            0.001876,          0.00032973,            0.005182,            0.005182,            0.005182
                 148,            0.017005,           0.0057318,          0.00041494,              0.9718,             0.99992,               0.995,             0.90611,            0.012068,           0.0019818,          0.00031655,            0.005149,            0.005149,            0.005149
                 149,            0.016956,           0.0055072,          0.00037314,              0.9721,              0.9999,               0.995,              0.8935,            0.011172,           0.0018574,          0.00031976,            0.005116,            0.005116,            0.005116
                 150,            0.015781,           0.0051904,           0.0003927,              0.9748,                   1,               0.995,             0.93569,            0.010024,           0.0017069,          0.00033128,            0.005083,            0.005083,            0.005083
                 151,             0.01576,           0.0051683,          0.00038718,             0.98904,                   1,               0.995,             0.94157,           0.0095674,           0.0017004,          0.00033635,             0.00505,             0.00505,             0.00505
                 152,            0.015981,           0.0051407,          0.00042281,             0.99557,                   1,               0.995,             0.89929,           0.0094754,           0.0016815,          0.00034596,            0.005017,            0.005017,            0.005017
                 153,            0.015331,           0.0053635,          0.00040524,              0.9943,             0.99991,               0.995,             0.91124,            0.010487,           0.0015958,          0.00033423,            0.004984,            0.004984,            0.004984
                 154,            0.015772,           0.0052373,           0.0003544,              0.9931,                   1,               0.995,              0.9265,            0.009779,           0.0016732,          0.00032794,            0.004951,            0.004951,            0.004951
                 155,            0.014326,           0.0049387,          0.00035049,              0.9963,                   1,               0.995,             0.91108,            0.010624,           0.0017852,          0.00032482,            0.004918,            0.004918,            0.004918
                 156,             0.01469,           0.0052933,           0.0003974,             0.99638,                   1,               0.995,             0.90796,            0.012254,           0.0018485,          0.00029408,            0.004885,            0.004885,            0.004885
                 157,            0.014416,           0.0053539,          0.00040594,             0.99517,                   1,               0.995,             0.92875,            0.011654,           0.0018058,          0.00032104,            0.004852,            0.004852,            0.004852
                 158,            0.014624,            0.004856,          0.00040827,              0.9932,                   1,               0.995,             0.90601,            0.011309,           0.0018404,          0.00037137,            0.004819,            0.004819,            0.004819
                 159,            0.014724,           0.0052237,          0.00052122,             0.99053,                   1,               0.995,             0.90885,           0.0087801,           0.0017715,          0.00043036,            0.004786,            0.004786,            0.004786
                 160,            0.014912,             0.00519,          0.00046896,             0.99106,                   1,               0.995,             0.90206,             0.01051,           0.0016613,          0.00038786,            0.004753,            0.004753,            0.004753
                 161,            0.013472,           0.0047611,          0.00042889,             0.99119,                   1,               0.995,             0.90711,            0.010238,           0.0015957,          0.00033124,             0.00472,             0.00472,             0.00472
                 162,            0.015203,           0.0050205,           0.0003784,             0.99398,                   1,               0.995,             0.92655,           0.0093396,           0.0016314,          0.00029428,            0.004687,            0.004687,            0.004687
                 163,             0.01552,           0.0050377,          0.00035311,             0.99896,                   1,               0.995,             0.92722,             0.01023,           0.0016384,          0.00032661,            0.004654,            0.004654,            0.004654
                 164,            0.013719,           0.0050912,          0.00037508,             0.99888,                   1,               0.995,             0.92446,           0.0091352,           0.0015297,          0.00033034,            0.004621,            0.004621,            0.004621
                 165,            0.013796,           0.0051972,          0.00033886,             0.99957,                   1,               0.995,             0.91943,            0.008891,            0.001619,          0.00030193,            0.004588,            0.004588,            0.004588
                 166,            0.014198,            0.004897,          0.00033011,             0.99741,                   1,               0.995,             0.91022,            0.010173,           0.0016718,          0.00028298,            0.004555,            0.004555,            0.004555
                 167,            0.014089,           0.0049587,          0.00034936,             0.99722,                   1,               0.995,             0.90123,             0.01058,           0.0015779,          0.00029011,            0.004522,            0.004522,            0.004522
                 168,            0.012945,           0.0047047,          0.00032689,             0.99849,                   1,               0.995,             0.90467,           0.0095359,           0.0015413,           0.0002816,            0.004489,            0.004489,            0.004489
                 169,            0.014403,           0.0048649,          0.00032418,             0.99351,                   1,               0.995,             0.90638,            0.010041,           0.0015515,          0.00028455,            0.004456,            0.004456,            0.004456
                 170,            0.014375,           0.0047388,          0.00052197,             0.98574,             0.99994,               0.995,             0.90068,            0.010983,           0.0016219,          0.00031295,            0.004423,            0.004423,            0.004423
                 171,            0.015489,           0.0051321,          0.00038431,             0.97735,                   1,               0.995,             0.91938,           0.0099377,            0.001651,          0.00034433,             0.00439,             0.00439,             0.00439
                 172,             0.01424,           0.0051331,          0.00040793,             0.97751,             0.99993,               0.995,             0.91944,           0.0091608,           0.0015596,          0.00033928,            0.004357,            0.004357,            0.004357
                 173,             0.01514,           0.0052566,          0.00041763,             0.98804,             0.99997,               0.995,             0.91438,           0.0090778,           0.0016596,          0.00032132,            0.004324,            0.004324,            0.004324
                 174,            0.014066,           0.0047642,          0.00034605,             0.99467,              0.9999,               0.995,             0.94939,           0.0086812,           0.0016621,          0.00030357,            0.004291,            0.004291,            0.004291
                 175,             0.01359,           0.0049167,          0.00032587,             0.99605,                   1,               0.995,             0.94976,           0.0082631,           0.0016276,          0.00032773,            0.004258,            0.004258,            0.004258
                 176,            0.012944,           0.0048076,           0.0003469,             0.99375,                   1,               0.995,              0.9266,           0.0089226,           0.0016854,          0.00036599,            0.004225,            0.004225,            0.004225
                 177,            0.014082,            0.004685,          0.00039204,             0.99548,                   1,               0.995,              0.8865,            0.009998,           0.0017659,            0.000383,            0.004192,            0.004192,            0.004192
                 178,            0.013712,            0.004761,          0.00039503,             0.99613,                   1,               0.995,             0.89851,            0.010868,           0.0017625,          0.00034834,            0.004159,            0.004159,            0.004159
                 179,            0.013407,           0.0047141,          0.00035962,             0.99475,                   1,               0.995,             0.91455,            0.010439,           0.0017033,          0.00032177,            0.004126,            0.004126,            0.004126
                 180,            0.013384,           0.0051873,          0.00032478,             0.99737,              0.9999,               0.995,             0.90855,            0.010783,           0.0016392,          0.00029392,            0.004093,            0.004093,            0.004093
                 181,            0.013147,           0.0048098,          0.00031167,              0.9975,                   1,               0.995,             0.93773,            0.009871,             0.00153,          0.00027582,             0.00406,             0.00406,             0.00406
                 182,            0.013486,            0.004716,          0.00031136,             0.99409,                   1,               0.995,              0.9399,            0.010335,           0.0014924,          0.00027597,            0.004027,            0.004027,            0.004027
                 183,            0.014065,           0.0052276,          0.00029691,             0.99156,                   1,               0.995,             0.92427,            0.010456,           0.0013743,          0.00027213,            0.003994,            0.003994,            0.003994
                 184,            0.013286,           0.0048275,          0.00031363,             0.99033,                   1,               0.995,             0.93335,            0.010934,           0.0014604,          0.00027172,            0.003961,            0.003961,            0.003961
                 185,            0.013205,           0.0047798,          0.00032109,             0.98686,                   1,               0.995,             0.93486,            0.010836,             0.00148,          0.00028952,            0.003928,            0.003928,            0.003928
                 186,            0.012981,           0.0047182,          0.00030015,             0.98693,             0.99993,               0.995,             0.92622,            0.010336,           0.0015158,          0.00028296,            0.003895,            0.003895,            0.003895
                 187,            0.012968,           0.0046799,          0.00029083,             0.98586,                   1,               0.995,             0.92046,            0.010112,           0.0015355,          0.00027106,            0.003862,            0.003862,            0.003862
                 188,              0.0134,           0.0046529,          0.00033081,             0.98557,                   1,               0.995,             0.92578,           0.0092897,           0.0016594,           0.0002789,            0.003829,            0.003829,            0.003829
                 189,            0.012881,           0.0048899,          0.00032535,              0.9835,             0.99996,               0.995,              0.9194,            0.010272,            0.001639,          0.00026769,            0.003796,            0.003796,            0.003796
                 190,            0.013039,           0.0047611,          0.00031534,             0.97761,             0.99999,               0.995,             0.93075,             0.01015,           0.0015131,          0.00025721,            0.003763,            0.003763,            0.003763
                 191,            0.013018,           0.0046318,          0.00030846,             0.98279,                   1,               0.995,             0.93572,           0.0095292,           0.0014562,          0.00026819,             0.00373,             0.00373,             0.00373
                 192,            0.012279,           0.0047567,           0.0003017,             0.98391,                   1,               0.995,             0.92331,            0.010134,           0.0015888,           0.0002698,            0.003697,            0.003697,            0.003697
                 193,            0.012358,           0.0045506,          0.00027457,             0.98301,                   1,               0.995,             0.93159,            0.010622,           0.0016416,           0.0002458,            0.003664,            0.003664,            0.003664
                 194,            0.012649,           0.0046715,          0.00028861,              0.9811,                   1,               0.995,             0.92427,             0.01108,           0.0016617,          0.00023329,            0.003631,            0.003631,            0.003631
                 195,            0.012422,           0.0043156,          0.00025053,             0.97828,                   1,               0.995,             0.90913,           0.0095057,           0.0015577,          0.00022037,            0.003598,            0.003598,            0.003598
                 196,            0.012397,           0.0044151,          0.00024146,             0.98451,                   1,               0.995,             0.92583,           0.0098879,           0.0016212,          0.00021728,            0.003565,            0.003565,            0.003565
                 197,            0.011537,           0.0043311,          0.00025604,             0.99194,             0.99993,               0.995,             0.91726,           0.0098075,           0.0016597,          0.00021763,            0.003532,            0.003532,            0.003532
                 198,            0.012167,           0.0047376,          0.00024562,             0.99352,                   1,               0.995,             0.94316,           0.0093604,           0.0016144,          0.00022791,            0.003499,            0.003499,            0.003499
                 199,            0.012667,           0.0045445,          0.00026558,             0.99628,                   1,               0.995,             0.94343,            0.009083,           0.0016064,           0.0002379,            0.003466,            0.003466,            0.003466
                 200,            0.012505,           0.0045818,           0.0002716,             0.99581,                   1,               0.995,             0.94439,            0.010142,           0.0016082,          0.00023806,            0.003433,            0.003433,            0.003433
                 201,            0.012778,           0.0045681,          0.00029122,             0.99509,                   1,               0.995,             0.94135,           0.0088927,           0.0016606,          0.00024466,              0.0034,              0.0034,              0.0034
                 202,            0.012715,           0.0047334,           0.0002952,             0.98906,                   1,               0.995,             0.94656,           0.0085449,           0.0014652,          0.00024307,            0.003367,            0.003367,            0.003367
                 203,            0.011735,            0.004674,          0.00063771,             0.98558,                   1,               0.995,             0.94197,           0.0089796,           0.0012823,          0.00022688,            0.003334,            0.003334,            0.003334
                 204,             0.01141,           0.0044404,          0.00025819,             0.98704,             0.99988,               0.995,             0.93436,           0.0095566,            0.001389,          0.00022388,            0.003301,            0.003301,            0.003301
                 205,            0.011615,           0.0042447,          0.00023529,             0.98807,                   1,               0.995,             0.94047,           0.0097931,           0.0014898,          0.00022308,            0.003268,            0.003268,            0.003268
                 206,             0.01194,           0.0044124,          0.00023788,             0.99024,                   1,               0.995,              0.9097,            0.009525,           0.0015227,          0.00022409,            0.003235,            0.003235,            0.003235
                 207,            0.012111,           0.0043012,            0.000227,             0.98759,                   1,               0.995,             0.94727,           0.0095855,           0.0015151,           0.0002128,            0.003202,            0.003202,            0.003202
                 208,            0.011977,           0.0044904,          0.00024281,             0.98661,             0.99996,               0.995,             0.96219,           0.0089467,           0.0012907,          0.00021619,            0.003169,            0.003169,            0.003169
                 209,            0.011905,           0.0047804,          0.00023729,             0.97927,              0.9999,               0.995,              0.9193,           0.0097241,           0.0013212,          0.00022202,            0.003136,            0.003136,            0.003136
                 210,             0.01201,           0.0044741,          0.00022856,             0.98029,             0.99994,               0.995,             0.91566,           0.0099875,           0.0013223,          0.00022207,            0.003103,            0.003103,            0.003103
                 211,            0.011943,           0.0046332,          0.00023777,             0.99006,             0.99997,               0.995,             0.93251,           0.0098499,           0.0013069,          0.00022148,             0.00307,             0.00307,             0.00307
                 212,            0.011585,           0.0042658,          0.00023355,             0.98639,                   1,               0.995,             0.93723,           0.0092669,           0.0014452,          0.00021208,            0.003037,            0.003037,            0.003037
                 213,            0.011209,           0.0044502,          0.00022791,             0.99156,                   1,               0.995,             0.93714,            0.010088,           0.0014707,          0.00019856,            0.003004,            0.003004,            0.003004
                 214,             0.01097,           0.0044363,          0.00021156,             0.99135,             0.99991,               0.995,             0.93134,            0.010143,           0.0015038,          0.00018326,            0.002971,            0.002971,            0.002971
                 215,            0.010801,           0.0041801,          0.00020884,             0.99202,                   1,               0.995,             0.90454,           0.0096293,           0.0015952,          0.00017712,            0.002938,            0.002938,            0.002938
                 216,            0.011669,           0.0048603,          0.00026295,             0.99466,                   1,               0.995,              0.9207,           0.0094972,            0.001486,          0.00017379,            0.002905,            0.002905,            0.002905
                 217,            0.010893,           0.0045657,          0.00021245,             0.99422,                   1,               0.995,             0.92544,           0.0092427,            0.001436,          0.00017496,            0.002872,            0.002872,            0.002872
                 218,            0.011394,            0.004276,          0.00020977,             0.99383,                   1,               0.995,             0.92144,           0.0099985,           0.0014441,          0.00018176,            0.002839,            0.002839,            0.002839
                 219,            0.010852,           0.0043553,          0.00021294,              0.9936,                   1,               0.995,             0.95184,           0.0087448,           0.0014391,          0.00018985,            0.002806,            0.002806,            0.002806
                 220,            0.011158,           0.0045157,          0.00020803,             0.99373,                   1,               0.995,             0.93887,            0.009354,           0.0014167,          0.00019571,            0.002773,            0.002773,            0.002773
                 221,            0.011396,           0.0043664,          0.00020949,             0.99186,                   1,               0.995,              0.9418,           0.0090596,           0.0015302,          0.00019888,             0.00274,             0.00274,             0.00274
                 222,            0.010865,           0.0040476,          0.00020983,             0.98901,             0.99997,               0.995,             0.93943,           0.0094448,           0.0015458,          0.00020223,            0.002707,            0.002707,            0.002707
                 223,            0.011406,           0.0042514,           0.0002064,             0.98869,             0.99999,               0.995,             0.93155,             0.01018,           0.0015831,          0.00020323,            0.002674,            0.002674,            0.002674
                 224,             0.01113,           0.0038653,          0.00020617,             0.98886,                   1,               0.995,             0.92587,            0.010693,           0.0017389,          0.00020879,            0.002641,            0.002641,            0.002641
                 225,            0.011453,           0.0042969,          0.00021353,              0.9885,                   1,               0.995,             0.95332,            0.010042,           0.0015876,          0.00020784,            0.002608,            0.002608,            0.002608
                 226,             0.01071,           0.0043314,          0.00021668,             0.98774,             0.99989,               0.995,             0.93529,           0.0094344,           0.0015383,          0.00020134,            0.002575,            0.002575,            0.002575
                 227,            0.011004,           0.0044469,          0.00020413,             0.98965,                   1,               0.995,             0.92718,            0.009388,           0.0014777,          0.00019074,            0.002542,            0.002542,            0.002542
                 228,            0.010511,           0.0042997,          0.00020269,             0.99239,             0.99992,               0.995,             0.93361,             0.00862,           0.0014978,           0.0001879,            0.002509,            0.002509,            0.002509
                 229,            0.010991,           0.0042993,          0.00020093,              0.9949,                   1,               0.995,             0.93464,           0.0093289,           0.0015877,          0.00018388,            0.002476,            0.002476,            0.002476
                 230,            0.010541,           0.0044921,          0.00019552,             0.99664,                   1,               0.995,             0.94093,           0.0099641,           0.0014955,          0.00017781,            0.002443,            0.002443,            0.002443
                 231,            0.011012,           0.0044045,          0.00019636,              0.9966,                   1,               0.995,             0.92397,            0.010041,           0.0014175,          0.00017512,             0.00241,             0.00241,             0.00241
                 232,            0.010239,           0.0043602,          0.00018397,             0.99749,                   1,               0.995,             0.93405,            0.009476,           0.0013932,          0.00017366,            0.002377,            0.002377,            0.002377
                 233,            0.010741,           0.0044371,          0.00017731,             0.99731,             0.99995,               0.995,             0.95864,           0.0090482,           0.0012798,          0.00017032,            0.002344,            0.002344,            0.002344
                 234,            0.010607,           0.0043763,          0.00018201,             0.99787,             0.99997,               0.995,             0.94888,           0.0094063,           0.0012875,          0.00016313,            0.002311,            0.002311,            0.002311
                 235,            0.010149,           0.0042708,          0.00024341,             0.99836,             0.99998,               0.995,             0.94121,           0.0097867,           0.0013893,          0.00016268,            0.002278,            0.002278,            0.002278
                 236,            0.010418,            0.004252,          0.00017851,             0.99748,                   1,               0.995,             0.93652,           0.0093838,           0.0014597,          0.00015946,            0.002245,            0.002245,            0.002245
                 237,            0.010383,           0.0041823,          0.00016787,             0.99463,                   1,               0.995,             0.93643,           0.0094026,             0.00155,          0.00015562,            0.002212,            0.002212,            0.002212
                 238,            0.010484,           0.0043903,          0.00016428,             0.98935,                   1,               0.995,               0.919,           0.0093362,           0.0015492,          0.00015232,            0.002179,            0.002179,            0.002179
                 239,            0.010154,           0.0041631,          0.00016912,             0.98506,                   1,               0.995,             0.93873,           0.0095906,           0.0014345,          0.00014367,            0.002146,            0.002146,            0.002146
                 240,           0.0098101,           0.0042307,          0.00017012,             0.98407,             0.99995,               0.995,             0.93872,           0.0088826,           0.0013355,          0.00013847,            0.002113,            0.002113,            0.002113
                 241,             0.01034,            0.004393,          0.00016342,             0.98306,                   1,               0.995,             0.94655,           0.0088398,           0.0013015,          0.00013758,             0.00208,             0.00208,             0.00208
                 242,           0.0096486,           0.0042404,           0.0001641,             0.98409,                   1,               0.995,             0.95202,           0.0091098,           0.0013934,          0.00013909,            0.002047,            0.002047,            0.002047
                 243,           0.0094989,            0.004161,          0.00015051,             0.98848,                   1,               0.995,             0.94616,           0.0093127,           0.0015878,          0.00014046,            0.002014,            0.002014,            0.002014
                 244,           0.0098184,           0.0040237,          0.00015908,              0.9903,             0.99994,               0.995,             0.93471,           0.0096754,           0.0016817,          0.00014565,            0.001981,            0.001981,            0.001981
                 245,           0.0096123,           0.0037823,          0.00016174,               0.987,             0.99993,               0.995,             0.92106,            0.009793,           0.0015463,          0.00014416,            0.001948,            0.001948,            0.001948
                 246,            0.010447,           0.0042925,          0.00015934,             0.98565,                   1,               0.995,             0.95518,           0.0093874,           0.0014246,          0.00013884,            0.001915,            0.001915,            0.001915
                 247,           0.0092804,           0.0038678,          0.00015523,              0.9831,                   1,               0.995,             0.94375,            0.009639,           0.0014271,          0.00013975,            0.001882,            0.001882,            0.001882
                 248,           0.0097126,           0.0041449,          0.00015931,             0.98302,             0.99989,               0.995,             0.95906,            0.008656,           0.0013651,          0.00014231,            0.001849,            0.001849,            0.001849
                 249,            0.010202,           0.0041715,          0.00015586,             0.98886,                   1,               0.995,             0.94638,           0.0093392,           0.0014371,          0.00014396,            0.001816,            0.001816,            0.001816
                 250,           0.0097955,           0.0039459,          0.00015175,             0.99191,                   1,               0.995,             0.93569,           0.0097371,             0.00155,          0.00013971,            0.001783,            0.001783,            0.001783
                 251,           0.0099117,           0.0039448,          0.00014712,             0.99339,             0.99998,               0.995,             0.93493,            0.010123,           0.0016239,          0.00013769,             0.00175,             0.00175,             0.00175
                 252,           0.0095325,           0.0039865,          0.00015114,             0.99469,                   1,               0.995,             0.93605,           0.0099285,           0.0016679,           0.0001366,            0.001717,            0.001717,            0.001717
                 253,           0.0098345,           0.0038275,          0.00015008,             0.99617,                   1,               0.995,             0.94442,           0.0098371,           0.0016158,          0.00013213,            0.001684,            0.001684,            0.001684
                 254,           0.0093777,           0.0038079,            0.000148,             0.99481,                   1,               0.995,             0.93996,           0.0091224,           0.0015991,          0.00012572,            0.001651,            0.001651,            0.001651
                 255,           0.0094358,           0.0038787,          0.00013737,             0.99201,             0.99994,               0.995,             0.94153,           0.0092647,           0.0016206,          0.00011902,            0.001618,            0.001618,            0.001618
                 256,           0.0091473,           0.0038912,          0.00013215,             0.98944,                   1,               0.995,             0.93944,           0.0094753,           0.0015915,          0.00011275,            0.001585,            0.001585,            0.001585
                 257,           0.0087486,           0.0036073,          0.00012517,              0.9898,             0.99992,               0.995,             0.95711,           0.0094123,           0.0015838,          0.00010954,            0.001552,            0.001552,            0.001552
                 258,           0.0090937,           0.0037963,          0.00012975,             0.99107,              0.9999,               0.995,             0.96415,           0.0093117,           0.0014881,          0.00010745,            0.001519,            0.001519,            0.001519
                 259,            0.008909,           0.0038536,          0.00012318,             0.99014,                   1,               0.995,             0.96171,           0.0094066,           0.0014762,          0.00010667,            0.001486,            0.001486,            0.001486
                 260,           0.0090175,           0.0039014,           0.0001174,              0.9892,             0.99995,               0.995,              0.9422,           0.0090797,           0.0014769,          0.00010236,            0.001453,            0.001453,            0.001453
                 261,           0.0093154,           0.0039996,          0.00012001,             0.98809,                   1,               0.995,             0.94733,           0.0089765,           0.0014743,          9.9396e-05,             0.00142,             0.00142,             0.00142
                 262,           0.0089601,           0.0038087,          0.00022646,             0.98813,                   1,               0.995,             0.95007,           0.0091949,           0.0014815,          9.9703e-05,            0.001387,            0.001387,            0.001387
                 263,           0.0091041,           0.0035951,          0.00011679,             0.99066,                   1,               0.995,             0.95148,           0.0090151,           0.0014754,          0.00010265,            0.001354,            0.001354,            0.001354
                 264,           0.0094972,           0.0037715,          0.00012168,             0.99268,             0.99998,               0.995,              0.9522,           0.0090485,           0.0014164,          0.00010257,            0.001321,            0.001321,            0.001321
                 265,           0.0092065,           0.0038951,          0.00011579,              0.9939,                   1,               0.995,             0.95698,           0.0086361,            0.001361,          0.00010188,            0.001288,            0.001288,            0.001288
                 266,           0.0085972,           0.0037404,          0.00021968,             0.99476,                   1,               0.995,             0.95664,            0.009112,           0.0014023,          9.9906e-05,            0.001255,            0.001255,            0.001255
                 267,            0.009251,           0.0040661,          0.00011223,             0.99528,                   1,               0.995,             0.95112,           0.0095534,           0.0014108,          9.9947e-05,            0.001222,            0.001222,            0.001222
                 268,           0.0084305,           0.0038442,          0.00011223,             0.99522,                   1,               0.995,              0.9507,           0.0091209,           0.0013763,          0.00010069,            0.001189,            0.001189,            0.001189
                 269,           0.0090215,           0.0040447,          0.00012615,             0.99478,                   1,               0.995,             0.95145,           0.0092556,           0.0013655,          0.00010057,            0.001156,            0.001156,            0.001156
                 270,           0.0088159,            0.003701,          0.00010662,             0.99458,                   1,               0.995,             0.95131,           0.0091724,           0.0014645,          9.8552e-05,            0.001123,            0.001123,            0.001123
                 271,           0.0089569,           0.0035619,          0.00010437,             0.99451,                   1,               0.995,              0.9645,           0.0090481,           0.0014652,          9.4996e-05,             0.00109,             0.00109,             0.00109
                 272,           0.0085659,           0.0036547,          0.00010628,             0.99457,                   1,               0.995,             0.96469,           0.0087613,           0.0014753,          9.3564e-05,            0.001057,            0.001057,            0.001057
                 273,           0.0089951,           0.0041095,          0.00010877,             0.99438,                   1,               0.995,              0.9343,           0.0090582,           0.0014989,          9.1658e-05,            0.001024,            0.001024,            0.001024
                 274,           0.0088077,           0.0037977,          0.00021464,             0.99377,                   1,               0.995,             0.94737,           0.0092342,           0.0015288,          9.0818e-05,            0.000991,            0.000991,            0.000991
                 275,           0.0085898,           0.0034632,          9.8336e-05,             0.99271,                   1,               0.995,             0.95268,           0.0091848,           0.0014873,           8.919e-05,            0.000958,            0.000958,            0.000958
                 276,           0.0081976,           0.0036837,          0.00010103,             0.99238,             0.99992,               0.995,             0.95048,           0.0089364,           0.0015025,          8.8561e-05,            0.000925,            0.000925,            0.000925
                 277,           0.0088594,           0.0036119,          0.00011473,             0.99309,                   1,               0.995,             0.94923,            0.008915,           0.0014815,          8.7955e-05,            0.000892,            0.000892,            0.000892
                 278,           0.0081584,           0.0034991,          9.7195e-05,             0.99327,                   1,               0.995,             0.95594,           0.0091371,           0.0014972,           8.754e-05,            0.000859,            0.000859,            0.000859
                 279,           0.0086443,           0.0036636,          9.6074e-05,             0.99341,             0.99999,               0.995,             0.95513,           0.0090301,           0.0015403,          8.7308e-05,            0.000826,            0.000826,            0.000826
                 280,           0.0090942,           0.0038964,           9.845e-05,             0.99225,                   1,               0.995,             0.95508,           0.0091424,           0.0015394,          8.6848e-05,            0.000793,            0.000793,            0.000793
                 281,           0.0083491,            0.003624,          9.1207e-05,             0.99134,                   1,               0.995,              0.9487,           0.0094654,           0.0015749,          8.5205e-05,             0.00076,             0.00076,             0.00076
                 282,           0.0081098,           0.0038606,          0.00010533,             0.98989,             0.99989,               0.995,             0.95053,           0.0094301,           0.0015343,          8.4248e-05,            0.000727,            0.000727,            0.000727
                 283,           0.0080459,           0.0036669,          9.0257e-05,             0.98951,                   1,               0.995,              0.9479,           0.0090495,           0.0015521,          8.3732e-05,            0.000694,            0.000694,            0.000694
                 284,           0.0077858,           0.0033799,          8.6419e-05,             0.98936,                   1,               0.995,             0.93959,           0.0092751,           0.0015597,          8.2728e-05,            0.000661,            0.000661,            0.000661
                 285,           0.0084271,            0.003906,          9.3195e-05,             0.98914,                   1,               0.995,             0.93942,           0.0090654,           0.0015368,          8.0995e-05,            0.000628,            0.000628,            0.000628
                 286,           0.0078599,           0.0036475,          8.4328e-05,              0.9896,                   1,               0.995,             0.95672,            0.009137,           0.0014918,          7.9048e-05,            0.000595,            0.000595,            0.000595
                 287,           0.0081753,           0.0036034,          8.7794e-05,             0.98956,                   1,               0.995,              0.9511,           0.0093431,           0.0015122,           7.838e-05,            0.000562,            0.000562,            0.000562
                 288,           0.0083689,           0.0039145,           8.652e-05,             0.99002,                   1,               0.995,             0.94949,           0.0090308,           0.0015104,          7.7065e-05,            0.000529,            0.000529,            0.000529
                 289,           0.0081914,            0.003421,          0.00017356,                0.99,                   1,               0.995,             0.93442,           0.0090901,           0.0015151,           7.639e-05,            0.000496,            0.000496,            0.000496
                 290,           0.0078357,           0.0037254,          8.5663e-05,             0.99009,                   1,               0.995,             0.95543,           0.0090263,           0.0014866,          7.5232e-05,            0.000463,            0.000463,            0.000463
                 291,           0.0082575,           0.0036381,          0.00025951,             0.99027,                   1,               0.995,              0.9484,           0.0090393,           0.0014805,          7.5694e-05,             0.00043,             0.00043,             0.00043
                 292,           0.0079197,           0.0035698,          8.1924e-05,             0.98996,                   1,               0.995,             0.95556,            0.008787,           0.0014696,          7.5722e-05,            0.000397,            0.000397,            0.000397
                 293,           0.0077656,           0.0037368,          8.7116e-05,             0.99009,                   1,               0.995,             0.94874,           0.0087687,           0.0015114,          7.6273e-05,            0.000364,            0.000364,            0.000364
                 294,            0.008536,           0.0037969,          8.3993e-05,             0.98985,                   1,               0.995,             0.94905,           0.0088585,           0.0014958,          7.5787e-05,            0.000331,            0.000331,            0.000331
                 295,           0.0084057,           0.0036374,          8.4247e-05,              0.9898,                   1,               0.995,             0.94917,            0.009069,           0.0014518,          7.5504e-05,            0.000298,            0.000298,            0.000298
                 296,           0.0080285,           0.0036523,          8.8428e-05,             0.99018,                   1,               0.995,             0.95042,           0.0091372,           0.0014249,          7.3916e-05,            0.000265,            0.000265,            0.000265
                 297,           0.0083016,           0.0036186,          8.3606e-05,             0.99042,             0.99998,               0.995,             0.95615,           0.0091444,           0.0014191,          7.2927e-05,            0.000232,            0.000232,            0.000232
                 298,           0.0078547,           0.0035216,          7.9319e-05,             0.99088,             0.99992,               0.995,             0.95603,           0.0090913,           0.0014069,          7.2935e-05,            0.000199,            0.000199,            0.000199
                 299,           0.0078982,           0.0035281,          7.8004e-05,             0.99092,             0.99991,               0.995,             0.95603,           0.0091948,           0.0014145,          7.2029e-05,            0.000166,            0.000166,            0.000166
